Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Arch Manning,Texas,QB,2025-09-01,1,Saints,Texas,SEC,35
2,1,Cade Klubnik,Clemson,QB,2025-09-01,27,Rams,South Carolina,ACC,35
3,1,LaNorris Sellers,South Carolina,QB,2025-09-01,5,Jets,South Carolina,SEC,35
4,1,Garrett Nussmeier,LSU,QB,2025-09-01,2,Browns,Louisiana,SEC,35
5,1,Caleb Downs,Ohio State,S,2025-09-01,3,Titans,Ohio,Big Ten,35
6,1,Peter Woods,Clemson,DL,2025-09-01,6,Panthers,South Carolina,ACC,35
7,1,T.J. Parker,Clemson,DL,2025-09-01,11,Patriots,South Carolina,ACC,35
8,1,Kadyn Proctor,Alabama,OT,2025-09-01,,,Alabama,SEC,35
9,1,Fernando Mendoza,Indiana,QB,2025-09-01,7,Colts,Indiana,Big Ten,35
10,1,Spencer Fano,Utah,OT,2025-09-01,9,Browns,Utah,Big 12,35
11,1,Francis Mauigoa,Miami (FL),OT,2025-09-01,4,Giants,Florida,ACC,30
12,1,Keldric Faulk,Auburn,DL,2025-09-01,8,Raiders,Alabama,SEC,30
13,1,Jermod McCoy,Tennessee,CB,2025-09-01,10,Dolphins,Tennessee,SEC,30
14,1,Drew Allar,Penn State,QB,2025-09-01,16,Steelers,Pennsylvania,Big Ten,30
15,1,Jeremiyah Love,Notre Dame,RB,2025-09-01,17,Bears,Indiana,FBS - Independent,30
16,1,Jordyn Tyson,Arizona State,WR,2025-09-01,13,Seahawks,Arizona,Big 12,30
17,1,Caleb Lomu,Utah,OT,2025-09-01,23,Cowboys,Utah,Big 12,30
18,1,Rueben Bain,Miami (FL),EDGE,2025-09-01,,,Florida,ACC,30
19,1,Avieon Terrell,Clemson,CB,2025-09-01,12,Rams,South Carolina,ACC,30
20,1,Caleb Banks,Florida,DL,2025-09-01,14,Cardinals,Florida,SEC,30
21,1,Anthony Hill Jr.,Texas,LB,2025-09-01,29,Lions,Texas,SEC,30
