Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,C.J. Stroud,Ohio State,QB,2022-11-14,1,HOUSTON TEXANS,Ohio,Big Ten,35
2,1,Bryce Young,Alabama,QB,2022-11-14,3,CAROLINA PANTHERS,Alabama,SEC,35
3,1,Will Anderson Jr.,Alabama,EDGE,2022-11-14,2,LAS VEGAS RAIDERS,Alabama,SEC,35
4,3,Jalen Carter,Georgia,DL,2022-11-14,4,PHILADELPHIA EAGLES,Georgia,SEC,35
5,1,Myles Murphy,Clemson,EDGE,2022-11-14,6,CHICAGO BEARS,South Carolina,ACC,35
6,6,Will Levis,Kentucky,QB,2022-11-14,7,DETROIT LIONS,Kentucky,SEC,35
7,4,Kelee Ringo,Georgia,CB,2022-11-14,11,DETROIT LIONS,Georgia,SEC,35
8,6,Bryan Bresee,Clemson,DL,2022-11-14,8,SEATTLE SEAHAWKS,South Carolina,ACC,35
9,6,Peter Skoronski,Northwestern,OT,2022-11-14,5,JACKSONVILLE JAGUARS,Illinois,Big Ten,35
10,10,Quentin Johnston,TCU,WR,2022-11-14,12,ATLANTA FALCONS,Texas,Big 12,35
11,7,Jordan Addison,USC,WR,2022-11-14,14,GREEN BAY PACKERS,California,Pac 12,30
12,9,Joey Porter Jr.,Penn State,CB,2022-11-14,First Round,,Pennsylvania,Big Ten,30
13,5,Jaxon Smith-Njigba,Ohio State,WR,2022-11-14,9,HOUSTON TEXANS,Ohio,Big Ten,30
14,3,Bijan Robinson,Texas,RB,2022-11-14,13,ARIZONA CARDINALS,Texas,Big 12,30
15,9,Michael Mayer,Notre Dame,TE,2022-11-14,16,INDIANAPOLIS COLTS,Indiana,FBS - Independent,30
16,9,Paris Johnson Jr.,Ohio State,OT,2022-11-14,10,PITTSBURGH STEELERS,Ohio,Big Ten,30
17,15,Cam Smith,South Carolina,CB,2022-11-14,15,WASHINGTON COMMANDERS,South Carolina,SEC,30
18,13,Isaiah Foskey,Notre Dame,EDGE,2022-11-14,First Round,,Indiana,FBS - Independent,30
19,18,Tyree Wilson,Texas Tech,DL,2022-11-14,18,NEW ENGLAND PATRIOTS,Texas,Big 12,30
20,6,Kayshon Boutte,LSU,WR,2022-11-14,25,BALTIMORE RAVENS,Louisiana,SEC,30
21,15,Trenton Simpson,Clemson,LB,2022-11-14,20,DENVER BRONCOS,South Carolina,ACC,30
22,9,Antonio Johnson,Texas A&M,S,2022-11-14,23,NEW YORK JETS,Texas,SEC,30
23,21,Broderick Jones,Georgia,OT,2022-11-14,19,TAMPA BAY BUCCANEERS,Georgia,SEC,30
24,15,Nolan Smith,Georgia,EDGE,2022-11-14,38,SEATTLE SEAHAWKS,Georgia,SEC,30
25,23,Clark Phillips III,Utah,CB,2022-11-14,28,NEW YORK GIANTS,Utah,Pac 12,30
26,12,Jahmyr Gibbs,Alabama,RB,2022-11-14,24,BUFFALO BILLS,Alabama,SEC,25
27,21,Olumuyiwa Fashanu,Penn State,OT,2022-11-14,First Round,,Pennsylvania,Big Ten,25
28,23,Christian Gonzalez,Oregon,CB,2022-11-14,17,CINCINNATI BENGALS,Oregon,Pac 12,25
29,23,B.J. Ojulari,LSU,EDGE,2022-11-14,31,PHILADELPHIA EAGLES,Louisiana,SEC,25
30,29,Brian Branch,Alabama,S,2022-11-14,35,JACKSONVILLE JAGUARS,Alabama,SEC,25
31,27,Andre Carter II,Army,EDGE,2022-11-14,41,DETROIT LIONS,Kansas,FBS - Independent,25
32,32,Jared Verse,Florida State,EDGE,2022-11-14,30,KANSAS CITY CHIEFS,Florida,ACC,25
33,29,Hendon Hooker,Tennessee,QB,2022-11-14,21,SEATTLE SEAHAWKS,Tennessee,SEC,25
34,28,Siaki Ika,Baylor,DL,2022-11-14,34,NEW ORLEANS SAINTS,Texas,Big 12,25
35,26,Felix Anudike-Uzomah,Kansas State,EDGE,2022-11-14,32,HOUSTON TEXANS,Kansas,Big 12,25
