Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Will Anderson Jr.,Alabama,EDGE,2022-09-06,2,HOUSTON TEXANS,Alabama,SEC,35
2,1,C.J. Stroud,Ohio State,QB,2022-09-06,3,SEATTLE SEAHAWKS,Ohio,Big Ten,35
3,1,Jalen Carter,Georgia,DL,2022-09-06,First Round,,Georgia,SEC,35
4,2,Jaxon Smith-Njigba,Ohio State,WR,2022-09-06,7,JACKSONVILLE JAGUARS,Ohio,Big Ten,35
5,1,Bryce Young,Alabama,QB,2022-09-06,First Round,,Alabama,SEC,35
6,1,Myles Murphy,Clemson,EDGE,2022-09-06,5,NEW YORK JETS,South Carolina,ACC,35
7,5,Kayshon Boutte,LSU,WR,2022-09-06,8,CAROLINA PANTHERS,Louisiana,SEC,35
8,4,Bijan Robinson,Texas,RB,2022-09-06,14,HOUSTON TEXANS,Texas,Big 12,35
9,9,Michael Mayer,Notre Dame,TE,2022-09-06,10,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
10,5,Bryan Bresee,Clemson,DL,2022-09-06,13,MINNESOTA VIKINGS,South Carolina,ACC,35
11,6,Kelee Ringo,Georgia,CB,2022-09-06,9,NEW YORK GIANTS,Georgia,SEC,30
12,6,Will Levis,Kentucky,QB,2022-09-06,6,DETROIT LIONS,Kentucky,SEC,30
13,13,Trenton Simpson,Clemson,LB,2022-09-06,12,PHILADELPHIA EAGLES,South Carolina,ACC,30
14,12,Isaiah Foskey,Notre Dame,EDGE,2022-09-06,11,PITTSBURGH STEELERS,Indiana,FBS - Independent,30
15,14,Peter Skoronski,Northwestern,OT,2022-09-06,4,CHICAGO BEARS,Illinois,Big Ten,30
16,11,Noah Sewell,Oregon,LB,2022-09-06,22,LOS ANGELES CHARGERS,Oregon,Pac 12,30
17,12,Nolan Smith,Georgia,EDGE,2022-09-06,17,TENNESSEE TITANS,Georgia,SEC,30
18,10,Jordan Addison,USC,WR,2022-09-06,16,NEW ENGLAND PATRIOTS,California,Pac 12,30
19,14,Antonio Johnson,Texas A&M,S,2022-09-06,18,PHILADELPHIA EAGLES,Texas,SEC,30
20,19,Quentin Johnston,TCU,WR,2022-09-06,19,BALTIMORE RAVENS,Texas,Big 12,30
21,8,Paris Johnson Jr.,Ohio State,OT,2022-09-06,First Round,,Ohio,Big Ten,30
22,18,Joey Porter Jr.,Penn State,CB,2022-09-06,25,DALLAS COWBOYS,Pennsylvania,Big Ten,30
23,17,B.J. Ojulari,LSU,EDGE,2022-09-06,26,CINCINNATI BENGALS,Louisiana,SEC,30
24,23,Zach Evans,Ole Miss,RB,2022-09-06,47,MIAMI DOLPHINS,Mississippi,SEC,30
25,25,Arik Gilbert,Georgia,TE,2022-09-06,33,HOUSTON TEXANS,Georgia,SEC,30
26,17,Anthony Richardson,Florida,QB,2022-09-06,1,ATLANTA FALCONS,Florida,SEC,25
27,26,Henry To'oto'o,Alabama,LB,2022-09-06,31,BUFFALO BILLS,Alabama,SEC,25
28,12,Cam Smith,South Carolina,CB,2022-09-06,15,LAS VEGAS RAIDERS,South Carolina,SEC,25
29,9,Eli Ricks,Alabama,CB,2022-09-06,20,ARIZONA CARDINALS,Alabama,SEC,25
30,22,Jordan Battle,Alabama,S,2022-09-06,First Round,,Alabama,SEC,25
31,30,Jaelyn Duncan,Maryland,OT,2022-09-06,28,GREEN BAY PACKERS,Maryland,Big Ten,25
32,28,Tyree Wilson,Texas Tech,DL,2022-09-06,34,SEATTLE SEAHAWKS,Texas,Big 12,25
33,30,Derick Hall,Auburn,EDGE,2022-09-06,62,TAMPA BAY BUCCANEERS,Alabama,SEC,25
34,14,Tyler Van Dyke,Miami (FL),QB,2022-09-06,30,TAMPA BAY BUCCANEERS,Florida,ACC,25
35,24,Zach Harrison,Ohio State,EDGE,2022-09-06,48,NEW ENGLAND PATRIOTS,Ohio,Big Ten,25
36,31,Zion Nelson,Miami (FL),OT,2022-09-06,52,ARIZONA CARDINALS,Florida,ACC,20
37,21,Jahmyr Gibbs,Alabama,RB,2022-09-06,First Round,,Alabama,SEC,20
38,28,Clark Phillips III,Utah,CB,2022-09-06,41,WASHINGTON COMMANDERS,Utah,Pac 12,20
39,33,Gervon Dexter,Florida,DL,2022-09-06,21,SEATTLE SEAHAWKS,Florida,SEC,20
40,37,Brian Branch,Alabama,S,2022-09-06,27,DETROIT LIONS,Alabama,SEC,20
41,24,Brandon Joseph,Notre Dame,S,2022-09-06,38,JACKSONVILLE JAGUARS,Indiana,FBS - Independent,20
42,27,Josh Downs,North Carolina,WR,2022-09-06,35,CHICAGO BEARS,North Carolina,ACC,20
43,32,Garrett Williams,Syracuse,CB,2022-09-06,42,PITTSBURGH STEELERS,New York,ACC,20
44,25,Jalen Catalon,Arkansas,S,2022-09-06,54,LOS ANGELES CHARGERS,Arkansas,SEC,20
45,45,Christian Gonzalez,Oregon,CB,2022-09-06,29,KANSAS CITY CHIEFS,Oregon,Pac 12,20
46,25,Felix Anudike-Uzomah,Kansas State,EDGE,2022-09-06,37,DETROIT LIONS,Kansas,Big 12,20
47,43,J.L. Skinner,Boise State,S,2022-09-06,55,SAN FRANCISCO 49ERS,Idaho,FBS - Mountain West,20
48,35,Devon Achane,Texas A&M,RB,2022-09-06,First Round,,Texas,SEC,20
49,28,Marvin Mims,Oklahoma,WR,2022-09-06,First Round,,Oklahoma,Big 12,20
