Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-01-10,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Kayvon Thibodeaux,Oregon,EDGE,2022-01-10,2,DETROIT LIONS,Oregon,Pac 12,35
3,2,Evan Neal,Alabama,OT,2022-01-10,3,HOUSTON TEXANS,Alabama,SEC,35
4,1,Derek Stingley Jr.,LSU,CB,2022-01-10,4,NEW YORK JETS,Louisiana,SEC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-01-10,10,NEW YORK JETS,Indiana,FBS - Independent,35
6,4,George Karlaftis,Purdue,EDGE,2022-01-10,5,NEW YORK GIANTS,Indiana,Big Ten,35
7,7,Ikem Ekwonu,NC State,OT,2022-01-10,7,NEW YORK GIANTS,North Carolina,ACC,35
8,8,Kenny Pickett,Pitt,QB,2022-01-10,6,CAROLINA PANTHERS,Pennsylvania,ACC,35
9,8,Matt Corral,Ole Miss,QB,2022-01-10,9,DENVER BRONCOS,Mississippi,SEC,35
10,9,Garrett Wilson,Ohio State,WR,2022-01-10,13,CLEVELAND BROWNS,Ohio,Big Ten,35
11,8,Charles Cross,Mississippi State,OT,2022-01-10,11,WASHINGTON FOOTBALL TEAM,Mississippi,SEC,30
12,7,Tyler Linderbaum,Iowa,IOL,2022-01-10,14,BALTIMORE RAVENS,Iowa,Big Ten,30
13,12,Jameson Williams,Alabama,WR,2022-01-10,Possible 1st round pick,No Consensus Available,Alabama,SEC,30
14,13,Ahmad Gardner,Cincinnati,CB,2022-01-10,12,MINNESOTA VIKINGS,Ohio,FBS - AAC,30
15,12,Devin Lloyd,Utah,LB,2022-01-10,15,PHILADELPHIA EAGLES,Utah,Pac 12,30
16,4,DeMarvin Leal,Texas A&M,DL,2022-01-10,17,NEW ORLEANS SAINTS,Texas,SEC,30
17,16,David Ojabo,Michigan,EDGE,2022-01-10,16,PHILADELPHIA EAGLES,Michigan,Big Ten,30
18,7,Andrew Booth Jr.,Clemson,CB,2022-01-10,23,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
19,1,Chris Olave,Ohio State,WR,2022-01-10,Possible 1st round pick,No Consensus Available,Ohio,Big Ten,30
20,15,Treylon Burks,Arkansas,WR,2022-01-10,19,PHILADELPHIA EAGLES,Arkansas,SEC,30
21,6,Kenyon Green,Texas A&M,IOL,2022-01-10,20,LAS VEGAS RAIDERS,Texas,SEC,30
22,19,Nakobe Dean,Georgia,LB,2022-01-10,Possible 1st round pick,No Consensus Available,Georgia,SEC,30
23,5,Jordan Davis,Georgia,DL,2022-01-10,8,ATLANTA FALCONS,Georgia,SEC,30
24,16,Drake London,USC,WR,2022-01-10,27,DETROIT LIONS,California,Pac 12,30
25,5,Kaiir Elam,Florida,CB,2022-01-10,26,BUFFALO BILLS,Florida,SEC,30
26,20,Trevor Penning,Northern Iowa,OT,2022-01-10,22,MIAMI DOLPHINS,Iowa,FCS,25
27,22,Jahan Dotson,Penn State,WR,2022-01-10,31,TENNESSEE TITANS,Pennsylvania,Big Ten,25
28,24,Jaquan Brisker,Penn State,S,2022-01-10,Possible 1st round pick,No Consensus Available,Pennsylvania,Big Ten,25
29,1,Drake Jackson,USC,EDGE,2022-01-10,30,TAMPA BAY BUCCANEERS,California,Pac 12,25
30,5,Malik Willis,Liberty,QB,2022-01-10,Possible 1st round pick,No Consensus Available,Virginia,FCS,25
31,3,Sam Howell,North Carolina,QB,2022-01-10,18,PITTSBURGH STEELERS,North Carolina,ACC,25
32,30,Travon Walker,Georgia,DL,2022-01-10,29,KANSAS CITY CHIEFS,Georgia,SEC,25
33,27,Roger McCreary,Auburn,CB,2022-01-10,28,DALLAS COWBOYS,Alabama,SEC,25
34,19,Trent McDuffie,Washington,CB,2022-01-10,24,ARIZONA CARDINALS,Washington,Pac 12,25
35,17,Darian Kinnard,Kentucky,OT,2022-01-10,25,CINCINNATI BENGALS,Kentucky,SEC,25
36,7,Carson Strong,Nevada,QB,2022-01-10,,,Nevada,FBS - Mountain West,20
37,21,Daxton Hill,Michigan,S,2022-01-10,,,Michigan,Big Ten,20
38,19,Desmond Ridder,Cincinnati,QB,2022-01-10,,,Ohio,FBS - AAC,20
39,39,Jermaine Johnson,Florida State,EDGE,2022-01-10,21,LOS ANGELES CHARGERS,Florida,ACC,20
40,18,Kingsley Enagbare,South Carolina,EDGE,2022-01-10,,,South Carolina,SEC,20
41,29,Nicholas Petit-Frere,Ohio State,OT,2022-01-10,,,Ohio,Big Ten,20
42,16,Jordan Battle,Alabama,S,2022-01-10,,,Alabama,SEC,20
43,17,Myjai Sanders,Cincinnati,EDGE,2022-01-10,,,Ohio,FBS - AAC,20
44,43,David Bell,Purdue,WR,2022-01-10,32,GREEN BAY PACKERS,Indiana,Big Ten,20
45,44,Trey McBride,Colorado State,TE,2022-01-10,,,Colorado,FBS - Mountain West,20
46,9,Jalen Wydermyer,Texas A&M,TE,2022-01-10,,,Texas,SEC,20
47,7,Christian Harris,Alabama,LB,2022-01-10,,,Alabama,SEC,20
48,41,Zion Johnson,Boston College,IOL,2022-01-10,,,Massachusetts,ACC,20
49,48,Bernhard Raimann,Central Michigan,OT,2022-01-10,,,Michigan,FBS - MAC,20
50,18,George Pickens,Georgia,WR,2022-01-10,,,Georgia,SEC,20
51,25,Isaiah Spiller,Texas A&M,RB,2022-01-10,,,Texas,SEC,20
52,52,Devonte Wyatt,Georgia,DL,2022-01-10,,,Georgia,SEC,20
53,40,Kenneth Walker III,Michigan State,RB,2022-01-10,,,Michigan,Big Ten,20
54,30,Perrion Winfrey,Oklahoma,DL,2022-01-10,,,Oklahoma,Big 12,20
55,21,Nik Bonitto,Oklahoma,EDGE,2022-01-10,,,Oklahoma,Big 12,20
56,56,Cameron Thomas,San Diego State,EDGE,2022-01-10,,,California,FBS - Mountain West,20
57,15,Jaxson Kirkland,Washington,OT,2022-01-10,,,Washington,Pac 12,20
58,48,Martin Emerson,Mississippi State,CB,2022-01-10,,,Mississippi,SEC,20
59,13,Sean Rhyan,UCLA,OT,2022-01-10,,,California,Pac 12,20
60,18,John Metchie III,Alabama,WR,2022-01-10,,,Alabama,SEC,15
61,1,Derion Kendrick,Georgia,CB,2022-01-10,,,Georgia,SEC,15
62,52,Daniel Faalele,Minnesota,OT,2022-01-10,,,Minnesota,Big Ten,15
63,49,Lewis Cine,Georgia,S,2022-01-10,,,Georgia,SEC,15
64,48,Kyren Williams,Notre Dame,RB,2022-01-10,,,Indiana,FBS - Independent,15
65,25,Brandon Smith,Penn State,LB,2022-01-10,,,Pennsylvania,Big Ten,15
66,65,Logan Hall,Houston,DL,2022-01-10,,,Texas,FBS - AAC,15
67,63,Kyler Gordon,Washington,CB,2022-01-10,,,Washington,Pac 12,15
68,55,Arnold Ebiketie,Penn State,EDGE,2022-01-10,,,Pennsylvania,Big Ten,15
