Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Kayvon Thibodeaux,Oregon,EDGE,2021-10-14,1,JACKSONVILLE JAGUARS,Oregon,Pac 12,35
2,2,Evan Neal,Alabama,OT,2021-10-14,4,NEW YORK JETS,Alabama,SEC,35
3,3,Kyle Hamilton,Notre Dame,S,2021-10-14,5,PHILADELPHIA EAGLES,Indiana,FBS - Independent,35
4,2,Derek Stingley Jr.,LSU,CB,2021-10-14,3,HOUSTON TEXANS,Louisiana,SEC,35
5,5,DeMarvin Leal,Texas A&M,DL,2021-10-14,2,DETROIT LIONS,Texas,SEC,35
6,5,Kenyon Green,Texas A&M,IOL,2021-10-14,7,NEW YORK GIANTS,Texas,SEC,35
7,6,Kaiir Elam,Florida,CB,2021-10-14,9,NEW ENGLAND PATRIOTS,Florida,SEC,35
8,7,Andrew Booth Jr.,Clemson,CB,2021-10-14,6,PHILADELPHIA EAGLES,South Carolina,ACC,35
9,9,Aidan Hutchinson,Michigan,EDGE,2021-10-14,22,NEW YORK GIANTS,Michigan,Big Ten,35
10,10,Malik Willis,Liberty,QB,2021-10-14,8,ATLANTA FALCONS,Virginia,FCS,35
11,9,George Karlaftis,Purdue,EDGE,2021-10-14,12,NEW YORK JETS,Indiana,Big Ten,30
12,11,Matt Corral,Ole Miss,QB,2021-10-14,15,PITTSBURGH STEELERS,Mississippi,SEC,30
13,9,Chris Olave,Ohio State,WR,2021-10-14,23,CLEVELAND BROWNS,Ohio,Big Ten,30
14,14,Tyler Linderbaum,Iowa,IOL,2021-10-14,11,MIAMI DOLPHINS,Iowa,Big Ten,30
15,1,Drake Jackson,USC,EDGE,2021-10-14,14,MINNESOTA VIKINGS,California,Pac 12,30
16,12,Garrett Wilson,Ohio State,WR,2021-10-14,18,NEW ORLEANS SAINTS,Ohio,Big Ten,30
17,2,Sam Howell,North Carolina,QB,2021-10-14,20,DENVER BRONCOS,North Carolina,ACC,30
18,15,Carson Strong,Nevada,QB,2021-10-14,13,WASHINGTON FOOTBALL TEAM,Nevada,FBS - Mountain West,30
19,18,Treylon Burks,Arkansas,WR,2021-10-14,16,KANSAS CITY CHIEFS,Arkansas,SEC,30
20,6,Christian Harris,Alabama,LB,2021-10-14,10,PHILADELPHIA EAGLES,Alabama,SEC,30
21,20,Ahmad Gardner,Cincinnati,CB,2021-10-14,25,LAS VEGAS RAIDERS,Ohio,FBS - AAC,30
22,22,Jordan Davis,Georgia,DL,2021-10-14,32,ARIZONA CARDINALS,Georgia,SEC,30
23,23,Ikem Ekwonu,NC State,IOL,2021-10-14,Possible 1st round pick,No Consensus Available,North Carolina,ACC,30
24,1,Spencer Rattler,Oklahoma,QB,2021-10-14,27,TAMPA BAY BUCCANEERS,Oklahoma,Big 12,30
25,23,Trent McDuffie,Washington,CB,2021-10-14,26,BUFFALO BILLS,Washington,Pac 12,30
26,26,Drake London,USC,WR,2021-10-14,24,DETROIT LIONS,California,Pac 12,25
27,15,Jaxson Kirkland,Washington,OT,2021-10-14,29,LOS ANGELES CHARGERS,Washington,Pac 12,25
28,25,Kingsley Enagbare,South Carolina,EDGE,2021-10-14,30,DALLAS COWBOYS,South Carolina,SEC,25
29,28,Adam Anderson,Georgia,EDGE,2021-10-14,Possible 1st round pick,No Consensus Available,Georgia,SEC,25
30,19,Myjai Sanders,Cincinnati,EDGE,2021-10-14,Possible 1st round pick,No Consensus Available,Ohio,FBS - AAC,25
31,28,Darian Kinnard,Kentucky,OT,2021-10-14,21,CAROLINA PANTHERS,Kentucky,SEC,25
32,8,Zach Harrison,Ohio State,EDGE,2021-10-14,Possible 1st round pick,No Consensus Available,Ohio,Big Ten,25
33,16,Charles Cross,Mississippi State,OT,2021-10-14,17,CINCINNATI BENGALS,Mississippi,SEC,25
34,14,Jalen Wydermyer,Texas A&M,TE,2021-10-14,19,TENNESSEE TITANS,Texas,SEC,25
35,19,Jordan Battle,Alabama,S,2021-10-14,,,Alabama,SEC,25
36,36,Devin Lloyd,Utah,LB,2021-10-14,,,Utah,Pac 12,20
37,13,Isaiah Spiller,Texas A&M,RB,2021-10-14,,,Texas,SEC,20
38,21,Brandon Joseph,Northwestern,S,2021-10-14,,,Illinois,Big Ten,20
39,11,Zion Nelson,Miami (FL),OT,2021-10-14,,,Florida,ACC,20
40,14,George Pickens,Georgia,WR,2021-10-14,28,GREEN BAY PACKERS,Georgia,SEC,20
41,19,John Metchie III,Alabama,WR,2021-10-14,,,Alabama,SEC,20
42,22,Breece Hall,Iowa State,RB,2021-10-14,,,Iowa,Big 12,20
43,4,Desmond Ridder,Cincinnati,QB,2021-10-14,,,Ohio,FBS - AAC,20
44,35,Nakobe Dean,Georgia,LB,2021-10-14,,,Georgia,SEC,20
45,25,Perrion Winfrey,Oklahoma,DL,2021-10-14,,,Oklahoma,Big 12,20
46,18,Rasheed Walker,Penn State,OT,2021-10-14,,,Pennsylvania,Big Ten,20
47,47,David Bell,Purdue,WR,2021-10-14,,,Indiana,Big Ten,20
48,35,Sean Rhyan,UCLA,OT,2021-10-14,,,California,Pac 12,20
49,49,Jahan Dotson,Penn State,WR,2021-10-14,,,Pennsylvania,Big Ten,20
50,34,Nicholas Petit-Frere,Ohio State,OT,2021-10-14,,,Ohio,Big Ten,20
51,42,Roger McCreary,Auburn,CB,2021-10-14,,,Alabama,SEC,20
52,9,Justyn Ross,Clemson,WR,2021-10-14,,,South Carolina,ACC,20
53,40,Thayer Munford,Ohio State,OT,2021-10-14,,,Ohio,Big Ten,20
54,32,Josh Jobe,Alabama,CB,2021-10-14,,,Alabama,SEC,20
55,47,Trevor Penning,Northern Iowa,OT,2021-10-14,,,Iowa,FCS,20
56,47,Henry To'oto'o,Alabama,LB,2021-10-14,,,Alabama,SEC,20
57,20,Derion Kendrick,Georgia,CB,2021-10-14,,,Georgia,SEC,20
58,20,Nik Bonitto,Oklahoma,EDGE,2021-10-14,,,Oklahoma,Big 12,20
59,32,Daxton Hill,Michigan,S,2021-10-14,,,Michigan,Big Ten,20
60,58,Tre'Vius Hodges-Tomlinson,TCU,CB,2021-10-14,,,Texas,Big 12,15
61,38,Jalen Catalon,Arkansas,S,2021-10-14,,,Arkansas,SEC,15
62,47,DeMarvion Overshown,Texas,LB,2021-10-14,,,Texas,Big 12,15
63,15,Sevyn Banks,Ohio State,CB,2021-10-14,,,Ohio,Big Ten,15
64,35,Brandon Smith,Penn State,LB,2021-10-14,,,Pennsylvania,Big Ten,15
65,50,Kyren Williams,Notre Dame,RB,2021-10-14,,,Indiana,FBS - Independent,15
66,34,Jahleel Billingsley,Alabama,TE,2021-10-14,,,Alabama,SEC,15
67,61,Jarrett Patterson,Notre Dame,IOL,2021-10-14,,,Indiana,FBS - Independent,15
68,68,Zach Charbonnet,UCLA,RB,2021-10-14,,,California,Pac 12,15
69,47,Mykael Wright,Oregon,CB,2021-10-14,,,Oregon,Pac 12,15
70,41,Daniel Faalele,Minnesota,OT,2021-10-14,31,BALTIMORE RAVENS,Minnesota,Big Ten,15
71,35,Jaquan Brisker,Penn State,S,2021-10-14,,,Pennsylvania,Big Ten,10
72,58,Lewis Cine,Georgia,S,2021-10-14,,,Georgia,SEC,10
73,58,Isaiah Thomas,Oklahoma,EDGE,2021-10-14,,,Oklahoma,Big 12,10
74,16,Brenton Cox Jr.,Florida,EDGE,2021-10-14,,,Florida,SEC,10
75,44,Owen Pappoe,Auburn,LB,2021-10-14,,,Alabama,SEC,10
76,57,Tykee Smith,Georgia,S,2021-10-14,,,Georgia,SEC,10
77,74,Trey McBride,Colorado State,TE,2021-10-14,,,Colorado,FBS - Mountain West,10
78,55,Abraham Lucas,Washington State,OT,2021-10-14,,,Washington,Pac 12,10
79,19,Ventrell Miller,Florida,LB,2021-10-14,,,Florida,SEC,10
80,66,Nolan Smith,Georgia,EDGE,2021-10-14,,,Georgia,SEC,10
81,49,Romeo Doubs,Nevada,WR,2021-10-14,,,Nevada,FBS - Mountain West,10
82,82,Zakoby McClain,Auburn,LB,2021-10-14,,,Alabama,SEC,10
