Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Travis Hunter,Colorado,CB,4/28/2024 12:00:00 AM,,,Colorado,Big 12,35
2,1,Shedeur Sanders,Colorado,QB,4/28/2024 12:00:00 AM,1,CAROLINA PANTHERS,Colorado,Big 12,35
3,1,Will Johnson,Michigan,CB,4/28/2024 12:00:00 AM,,,Michigan,Big Ten,35
4,2,Carson Beck,Georgia,QB,4/28/2024 12:00:00 AM,,,Georgia,SEC,35
5,2,James Pearce Jr.,Tennessee,EDGE,4/28/2024 12:00:00 AM,,,Tennessee,SEC,35
6,1,Quinn Ewers,Texas,QB,4/28/2024 12:00:00 AM,7,TENNESSEE TITANS,Texas,SEC,35
7,5,Benjamin Morrison,Notre Dame,CB,4/28/2024 12:00:00 AM,,,Indiana,FBS - Independent,35
8,3,Luther Burden,Missouri,WR,4/28/2024 12:00:00 AM,,,Missouri,SEC,35
9,6,Kelvin Banks,Texas,OT,4/28/2024 12:00:00 AM,,,Texas,SEC,35
10,4,Harold Perkins,LSU,LB,4/28/2024 12:00:00 AM,,,Louisiana,SEC,35
11,8,Mason Graham,Michigan,DL,4/28/2024 12:00:00 AM,,,Michigan,Big Ten,30
12,2,Denzel Burke,Ohio State,CB,4/28/2024 12:00:00 AM,,,Ohio,Big Ten,30
13,5,Will Campbell,LSU,OT,4/28/2024 12:00:00 AM,,,Louisiana,SEC,30
14,14,Quinshon Judkins,Ohio State,RB,4/28/2024 12:00:00 AM,31,SAN FRANCISCO 49ERS,Ohio,Big Ten,30
15,7,Evan Stewart,Oregon,WR,4/28/2024 12:00:00 AM,,,Oregon,Big Ten,30
16,1,Emeka Egbuka,Ohio State,WR,4/28/2024 12:00:00 AM,15,INDIANAPOLIS COLTS,Ohio,Big Ten,30
17,4,Tyleik Williams,Ohio State,DL,4/28/2024 12:00:00 AM,,,Ohio,Big Ten,30
18,9,Tetairoa McMillan,Arizona,WR,4/28/2024 12:00:00 AM,,,Arizona,Big 12,30
19,19,Tyler Booker,Alabama,OT,4/28/2024 12:00:00 AM,,,Alabama,SEC,30
20,1,J.T. Tuimoloau,Ohio State,EDGE,4/28/2024 12:00:00 AM,6,NEW YORK GIANTS,Ohio,Big Ten,30
21,13,Malaki Starks,Georgia,S,4/28/2024 12:00:00 AM,,,Georgia,SEC,30
22,16,Emery Jones Jr.,LSU,OT,4/28/2024 12:00:00 AM,,,Louisiana,SEC,30
23,23,Princely Umanmielen,Ole Miss,DL,4/28/2024 12:00:00 AM,,,Mississippi,SEC,30
24,24,Colston Loveland,Michigan,TE,4/28/2024 12:00:00 AM,,,Michigan,Big Ten,30
25,3,Mykel Williams,Georgia,DL,4/28/2024 12:00:00 AM,3,NEW ENGLAND PATRIOTS,Georgia,SEC,30
26,10,Patrick Payton,Florida State,EDGE,4/28/2024 12:00:00 AM,,,Florida,ACC,25
27,5,Abdul Carter,Penn State,EDGE,4/28/2024 12:00:00 AM,,,Pennsylvania,Big Ten,25
28,2,Jack Sawyer,Ohio State,EDGE,4/28/2024 12:00:00 AM,,,Ohio,Big Ten,25
29,20,Landon Jackson,Arkansas,DL,4/28/2024 12:00:00 AM,,,Arkansas,SEC,25
30,9,Walter Nolen,Ole Miss,DL,4/28/2024 12:00:00 AM,,,Mississippi,SEC,25
31,31,Isaiah Bond,Texas,WR,4/28/2024 12:00:00 AM,,,Texas,SEC,25
32,30,Kenneth Grant,Michigan,DL,4/28/2024 12:00:00 AM,,,Michigan,Big Ten,25
