Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-09-11,2,ARIZONA CARDINALS,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-09-11,1,CINCINNATI BENGALS,Ohio,Big Ten,35
3,3,Drake Maye,North Carolina,QB,2023-09-11,4,DENVER BRONCOS,North Carolina,ACC,35
4,3,Jared Verse,Florida State,EDGE,2023-09-11,6,TENNESSEE TITANS,Florida,ACC,35
5,4,Brock Bowers,Georgia,TE,2023-09-11,7,INDIANAPOLIS COLTS,Georgia,SEC,35
6,3,Kool-Aid McKinstry,Alabama,CB,2023-09-11,First Round,,Alabama,SEC,35
7,5,Olumuyiwa Fashanu,Penn State,OT,2023-09-11,3,LOS ANGELES CHARGERS,Pennsylvania,Big Ten,35
8,8,Kalen King,Penn State,CB,2023-09-11,12,ARIZONA CARDINALS,Pennsylvania,Big Ten,35
9,5,Dallas Turner,Alabama,EDGE,2023-09-11,8,PITTSBURGH STEELERS,Alabama,SEC,35
10,3,Emeka Egbuka,Ohio State,WR,2023-09-11,14,CHICAGO BEARS,Ohio,Big Ten,35
11,6,Joe Alt,Notre Dame,OT,2023-09-11,5,KANSAS CITY CHIEFS,Indiana,FBS - Independent,30
12,9,J.C. Latham,Alabama,OT,2023-09-11,9,NEW ENGLAND PATRIOTS,Alabama,SEC,30
13,12,Malik Nabers,LSU,WR,2023-09-11,15,NEW YORK GIANTS,Louisiana,SEC,30
14,12,Cooper DeJean,Iowa,S,2023-09-11,13,MINNESOTA VIKINGS,Iowa,Big Ten,30
15,14,Demeioun Robinson,Penn State,EDGE,2023-09-11,18,ATLANTA FALCONS,Pennsylvania,Big Ten,30
16,7,J.T. Tuimoloau,Ohio State,EDGE,2023-09-11,11,SEATTLE SEAHAWKS,Ohio,Big Ten,30
17,16,Kamren Kinchens,Miami (FL),S,2023-09-11,25,LAS VEGAS RAIDERS,Florida,ACC,30
18,15,Leonard Taylor,Miami (FL),DL,2023-09-11,20,BUFFALO BILLS,Florida,ACC,30
19,11,Jer'Zhan Newton,Illinois,DL,2023-09-11,First Round,,Illinois,Big Ten,30
20,14,Bralen Trice,Washington,EDGE,2023-09-11,24,PHILADELPHIA EAGLES,Washington,Pac 12,30
21,13,Xavier Worthy,Texas,WR,2023-09-11,16,GREEN BAY PACKERS,Texas,Big 12,30
22,8,Maason Smith,LSU,DL,2023-09-11,First Round,,Louisiana,SEC,30
23,19,Laiatu Latu,UCLA,LB,2023-09-11,27,DETROIT LIONS,California,Pac 12,30
24,24,Ja'Tavion Sanders,Texas,TE,2023-09-11,47,CINCINNATI BENGALS,Texas,Big 12,30
25,25,Amarius Mims,Georgia,OT,2023-09-11,19,NEW YORK JETS,Georgia,SEC,30
26,16,Rome Odunze,Washington,WR,2023-09-11,30,DALLAS COWBOYS,Washington,Pac 12,25
27,24,Kris Jenkins,Michigan,DL,2023-09-11,31,BALTIMORE RAVENS,Michigan,Big Ten,25
28,23,TreVeyon Henderson,Ohio State,RB,2023-09-11,44,MINNESOTA VIKINGS,Ohio,Big Ten,25
29,22,Kingsley Suamataia,BYU,OT,2023-09-11,26,JACKSONVILLE JAGUARS,Utah,FBS - Independent,25
30,18,Barrett Carter,Clemson,LB,2023-09-11,48,PHILADELPHIA EAGLES,South Carolina,ACC,25
31,22,Nate Wiggins,Clemson,CB,2023-09-11,53,LOS ANGELES RAMS,South Carolina,ACC,25
32,12,Jeremiah Trotter Jr.,Clemson,LB,2023-09-11,17,NEW ORLEANS SAINTS,South Carolina,ACC,25
33,15,Michael Penix Jr.,Washington,QB,2023-09-11,40,NEW ENGLAND PATRIOTS,Washington,Pac 12,25
34,24,Calen Bullock,USC,S,2023-09-11,52,GREEN BAY PACKERS,California,Pac 12,25
35,34,Keon Coleman,Florida State,WR,2023-09-11,35,NEW ORLEANS SAINTS,Florida,ACC,25
36,25,Johnny Wilson,Florida State,WR,2023-09-11,38,INDIANAPOLIS COLTS,Florida,ACC,20
37,26,Bo Nix,Oregon,QB,2023-09-11,32,TAMPA BAY BUCCANEERS,Oregon,Pac 12,20
38,38,Graham Barton,Duke,OT,2023-09-11,33,HOUSTON TEXANS,North Carolina,ACC,20
39,24,Javon Bullard,Georgia,S,2023-09-11,34,LOS ANGELES CHARGERS,Georgia,SEC,20
40,31,Blake Corum,Michigan,RB,2023-09-11,61,DALLAS COWBOYS,Michigan,Big Ten,20
41,23,Kamari Lassiter,Georgia,CB,2023-09-11,21,HOUSTON TEXANS,Georgia,SEC,20
42,35,Tyler Nubin,Minnesota,S,2023-09-11,First Round,,Minnesota,Big Ten,20
43,30,Josh Newton,TCU,CB,2023-09-11,57,JACKSONVILLE JAGUARS,Texas,Big 12,20
44,29,Ruke Orhorhoro,Clemson,DL,2023-09-11,45,CAROLINA PANTHERS,South Carolina,ACC,20
45,13,Michael Hall Jr.,Ohio State,DL,2023-09-11,10,CHICAGO BEARS,Ohio,Big Ten,20
