Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Marvin Harrison Jr.,Ohio State,WR,2023-11-12,3,NEW YORK GIANTS,Ohio,Big Ten,35
2,1,Drake Maye,North Carolina,QB,2023-11-12,1,CHICAGO BEARS,North Carolina,ACC,35
3,1,Caleb Williams,USC,QB,2023-11-12,2,ARIZONA CARDINALS,California,Pac 12,35
4,4,Olumuyiwa Fashanu,Penn State,OT,2023-11-12,N/A,,Pennsylvania,Big Ten,35
5,3,Brock Bowers,Georgia,TE,2023-11-12,4,NEW ENGLAND PATRIOTS,Georgia,SEC,35
6,3,Dallas Turner,Alabama,EDGE,2023-11-12,8,TAMPA BAY BUCCANEERS,Alabama,SEC,35
7,2,Joe Alt,Notre Dame,OT,2023-11-12,6,LOS ANGELES RAMS,Indiana,FBS - Independent,35
8,1,Kool-Aid McKinstry,Alabama,CB,2023-11-12,N/A,,Alabama,SEC,35
9,9,Laiatu Latu,UCLA,EDGE,2023-11-12,5,CHICAGO BEARS,California,Pac 12,35
10,2,Jared Verse,Florida State,EDGE,2023-11-12,9,DENVER BRONCOS,Florida,ACC,35
11,11,Keon Coleman,Florida State,WR,2023-11-12,15,ARIZONA CARDINALS,Florida,ACC,30
12,8,Jer'Zhan Newton,Illinois,DL,2023-11-12,17,LOS ANGELES CHARGERS,Illinois,Big Ten,30
13,11,Malik Nabers,LSU,WR,2023-11-12,24,CINCINNATI BENGALS,Louisiana,SEC,30
14,9,Cooper DeJean,Iowa,CB,2023-11-12,18,BUFFALO BILLS,Iowa,Big Ten,30
15,1,Emeka Egbuka,Ohio State,WR,2023-11-12,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
16,9,J.C. Latham,Alabama,OT,2023-11-12,10,TENNESSEE TITANS,Alabama,SEC,30
17,13,Demeioun Robinson,Penn State,EDGE,2023-11-12,11,ATLANTA FALCONS,Pennsylvania,Big Ten,30
18,11,Rome Odunze,Washington,WR,2023-11-12,13,INDIANAPOLIS COLTS,Washington,Pac 12,30
19,7,Kalen King,Penn State,CB,2023-11-12,22,PITTSBURGH STEELERS,Pennsylvania,Big Ten,30
20,14,Amarius Mims,Georgia,OT,2023-11-12,16,NEW YORK JETS,Georgia,SEC,30
21,21,J.J. McCarthy,Michigan,QB,2023-11-12,14,LAS VEGAS RAIDERS,Michigan,Big Ten,30
22,19,Nate Wiggins,Clemson,CB,2023-11-12,N/A,,South Carolina,ACC,30
23,5,J.T. Tuimoloau,Ohio State,EDGE,2023-11-12,34,CAROLINA PANTHERS,Ohio,Big Ten,30
24,23,Graham Barton,Duke,OT,2023-11-12,26,SAN FRANCISCO 49ERS,North Carolina,ACC,30
25,18,Kamren Kinchens,Miami (FL),S,2023-11-12,28,JACKSONVILLE JAGUARS,Florida,ACC,30
26,18,Bralen Trice,Washington,EDGE,2023-11-12,N/A,,Washington,Pac 12,25
27,26,Kamari Lassiter,Georgia,CB,2023-11-12,29,DETROIT LIONS,Georgia,SEC,25
28,15,Michael Penix Jr.,Washington,QB,2023-11-12,20,MINNESOTA VIKINGS,Washington,Pac 12,25
29,25,Taliese Fuaga,Oregon State,OT,2023-11-12,7,GREEN BAY PACKERS,Oregon,Pac 12,25
30,27,Tyler Nubin,Minnesota,S,2023-11-12,N/A,,Minnesota,Big Ten,25
31,23,Denzel Burke,Ohio State,CB,2023-11-12,43,WASHINGTON COMMANDERS,Ohio,Big Ten,25
