Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Marvin Harrison Jr.,Ohio State,WR,2023-12-04,3,ARIZONA CARDINALS,Ohio,Big Ten,35
2,1,Drake Maye,North Carolina,QB,2023-12-04,2,NEW ENGLAND PATRIOTS,North Carolina,ACC,35
3,1,Caleb Williams,USC,QB,2023-12-04,1,CHICAGO BEARS,California,Pac 12,35
4,3,Brock Bowers,Georgia,TE,2023-12-04,6,NEW YORK JETS,Georgia,SEC,35
5,3,Olumuyiwa Fashanu,Penn State,OT,2023-12-04,4,WASHINGTON COMMANDERS,Pennsylvania,Big Ten,35
6,5,Joe Alt,Notre Dame,OT,2023-12-04,5,CHICAGO BEARS,Indiana,FBS - Independent,35
7,7,Malik Nabers,LSU,WR,2023-12-04,7,NEW YORK GIANTS,Louisiana,SEC,35
8,5,Dallas Turner,Alabama,EDGE,2023-12-04,9,NEW ORLEANS SAINTS,Alabama,SEC,35
9,7,Keon Coleman,Florida State,WR,2023-12-04,13,CINCINNATI BENGALS,Florida,ACC,35
10,3,Kool-Aid McKinstry,Alabama,CB,2023-12-04,N/A,,Alabama,SEC,35
11,9,J.C. Latham,Alabama,OT,2023-12-04,12,LOS ANGELES CHARGERS,Alabama,SEC,30
12,4,Jared Verse,Florida State,EDGE,2023-12-04,15,DENVER BRONCOS,Florida,ACC,30
13,8,Laiatu Latu,UCLA,EDGE,2023-12-04,8,TENNESSEE TITANS,California,Pac 12,30
14,10,Rome Odunze,Washington,WR,2023-12-04,14,BUFFALO BILLS,Washington,Pac 12,30
15,15,Nate Wiggins,Clemson,CB,2023-12-04,17,LOS ANGELES RAMS,South Carolina,ACC,30
16,16,Jayden Daniels,LSU,QB,2023-12-04,10,TAMPA BAY BUCCANEERS,Louisiana,SEC,30
17,8,Jer'Zhan Newton,Illinois,DL,2023-12-04,16,SEATTLE SEAHAWKS,Illinois,Big Ten,30
18,12,Demeioun Robinson,Penn State,EDGE,2023-12-04,18,ARIZONA CARDINALS,Pennsylvania,Big Ten,30
19,9,Cooper DeJean,Iowa,CB,2023-12-04,20,GREEN BAY PACKERS,Iowa,Big Ten,30
20,20,J.J. McCarthy,Michigan,QB,2023-12-04,19,ATLANTA FALCONS,Michigan,Big Ten,30
21,21,Bo Nix,Oregon,QB,2023-12-04,11,LAS VEGAS RAIDERS,Oregon,Pac 12,30
22,19,Taliese Fuaga,Oregon State,OT,2023-12-04,23,PITTSBURGH STEELERS,Oregon,Pac 12,30
23,7,Kalen King,Penn State,CB,2023-12-04,N/A,,Pennsylvania,Big Ten,30
24,8,Emeka Egbuka,Ohio State,WR,2023-12-04,24,HOUSTON TEXANS,Ohio,Big Ten,30
25,16,Amarius Mims,Georgia,OT,2023-12-04,N/A,,Georgia,SEC,30
26,19,Bralen Trice,Washington,EDGE,2023-12-04,30,BALTIMORE RAVENS,Washington,Pac 12,25
27,12,Michael Penix Jr.,Washington,QB,2023-12-04,21,MINNESOTA VIKINGS,Washington,Pac 12,25
28,28,Terrion Arnold,Alabama,CB,2023-12-04,N/A,,Alabama,SEC,25
29,18,Kamren Kinchens,Miami (FL),S,2023-12-04,29,SAN FRANCISCO 49ERS,Florida,ACC,25
30,22,Denzel Burke,Ohio State,CB,2023-12-04,34,NEW ENGLAND PATRIOTS,Ohio,Big Ten,25
31,24,Tyler Nubin,Minnesota,S,2023-12-04,27,DALLAS COWBOYS,Minnesota,Big Ten,25
32,14,J.T. Tuimoloau,Ohio State,EDGE,2023-12-04,52,MINNESOTA VIKINGS,Ohio,Big Ten,25
33,28,Kamari Lassiter,Georgia,CB,2023-12-04,32,PHILADELPHIA EAGLES,Georgia,SEC,25
34,14,Leonard Taylor,Miami (FL),DL,2023-12-04,43,LOS ANGELES CHARGERS,Florida,ACC,25
35,35,Xavier Legette,South Carolina,WR,2023-12-04,33,CAROLINA PANTHERS,South Carolina,SEC,25
36,24,Graham Barton,Duke,OT,2023-12-04,26,JACKSONVILLE JAGUARS,North Carolina,ACC,20
37,10,Xavier Worthy,Texas,WR,2023-12-04,25,KANSAS CITY CHIEFS,Texas,Big 12,20
38,31,Adonai Mitchell,Texas,WR,2023-12-04,N/A,,Texas,Big 12,20
39,26,Jordan Morgan,Arizona,OT,2023-12-04,39,TENNESSEE TITANS,Arizona,Pac 12,20
40,33,Brian Thomas Jr.,LSU,WR,2023-12-04,46,NEW ORLEANS SAINTS,Louisiana,SEC,20
41,32,Kingsley Suamataia,BYU,OT,2023-12-04,31,MIAMI DOLPHINS,Utah,FBS - Independent,20
42,33,Troy Franklin,Oregon,WR,2023-12-04,53,ATLANTA FALCONS,Oregon,Pac 12,20
43,35,Calen Bullock,USC,S,2023-12-04,N/A,,California,Pac 12,20
44,27,Patrick Paul,Houston,OT,2023-12-04,49,BUFFALO BILLS,Texas,FBS - AAC,20
45,23,Ja'Tavion Sanders,Texas,TE,2023-12-04,63,MIAMI DOLPHINS,Texas,Big 12,20
46,29,Josh Newton,TCU,CB,2023-12-04,N/A,,Texas,Big 12,20
47,47,T'Vondre Sweat,Texas,DL,2023-12-04,35,ARIZONA CARDINALS,Texas,Big 12,20
48,35,Quinyon Mitchell,Toledo,CB,2023-12-04,22,INDIANAPOLIS COLTS,Ohio,FBS - MAC,20
49,13,Jeremiah Trotter Jr.,Clemson,LB,2023-12-04,36,WASHINGTON COMMANDERS,South Carolina,ACC,20
50,17,Barrett Carter,Clemson,LB,2023-12-04,44,PHILADELPHIA EAGLES,South Carolina,ACC,20
51,40,Troy Fautanu,Washington,OT,2023-12-04,28,DETROIT LIONS,Washington,Pac 12,20
52,24,Kris Jenkins,Michigan,DL,2023-12-04,N/A,,Michigan,Big Ten,20
53,5,Quinn Ewers,Texas,QB,2023-12-04,N/A,,Texas,Big 12,20
54,25,Javon Bullard,Georgia,S,2023-12-04,55,CLEVELAND BROWNS,Georgia,SEC,20
55,17,Michael Hall Jr.,Ohio State,DL,2023-12-04,57,KANSAS CITY CHIEFS,Ohio,Big Ten,20
56,27,TreVeyon Henderson,Ohio State,RB,2023-12-04,60,DALLAS COWBOYS,Ohio,Big Ten,20
57,3,Trey Benson,Florida State,RB,2023-12-04,61,BALTIMORE RAVENS,Florida,ACC,20
58,40,Chris Braswell,Alabama,EDGE,2023-12-04,N/A,,Alabama,SEC,20
59,41,Ladd McConkey,Georgia,WR,2023-12-04,N/A,,Georgia,SEC,20
60,46,Princely Umanmielen,Florida,DL,2023-12-04,56,INDIANAPOLIS COLTS,Florida,SEC,15
61,1,Johnny Wilson,Florida State,WR,2023-12-04,N/A,,Florida,ACC,15
62,41,Ja'Lynn Polk,Washington,WR,2023-12-04,54,PITTSBURGH STEELERS,Washington,Pac 12,15
63,26,Cooper Beebe,Kansas State,OT,2023-12-04,40,WASHINGTON COMMANDERS,Kansas,Big 12,15
64,28,Jack Sawyer,Ohio State,EDGE,2023-12-04,N/A,,Ohio,Big Ten,15
65,65,Kris Abrams-Draine,Missouri,CB,2023-12-04,,,Missouri,SEC,15
66,15,Maason Smith,LSU,DL,2023-12-04,50,HOUSTON TEXANS,Louisiana,SEC,15
67,45,Caelen Carson,Wake Forest,CB,2023-12-04,,,North Carolina,ACC,15
68,39,Blake Corum,Michigan,RB,2023-12-04,,,Michigan,Big Ten,15
69,30,Sedrick Van Pran,Georgia,IOL,2023-12-04,,,Georgia,SEC,15
70,51,Brandon Dorlus,Oregon,DL,2023-12-04,,,Oregon,Pac 12,15
71,25,Andrew Mukuba,Clemson,S,2023-12-04,58,JACKSONVILLE JAGUARS,South Carolina,ACC,10
72,36,Tyler Guyton,Oklahoma,OT,2023-12-04,,,Oklahoma,Big 12,10
73,68,D.J. James,Auburn,CB,2023-12-04,,,Alabama,SEC,10
74,71,Tyleik Williams,Ohio State,DL,2023-12-04,,,Ohio,Big Ten,10
75,31,Nazir Stackhouse,Georgia,DL,2023-12-04,,,Georgia,SEC,10
76,58,Tyler Davis,Clemson,DL,2023-12-04,,,South Carolina,ACC,10
77,49,Zak Zinter,Michigan,OT,2023-12-04,64,PHILADELPHIA EAGLES,Michigan,Big Ten,10
78,64,Jackson Powers-Johnson,Oregon,IOL,2023-12-04,,,Oregon,Pac 12,10
79,42,T.J. Tampa,Iowa State,CB,2023-12-04,,,Iowa,Big 12,10
80,80,Christian Haynes,UConn,IOL,2023-12-04,,,Connecticut,FBS - AAC,10
81,44,Ruke Orhorhoro,Clemson,DL,2023-12-04,62,SAN FRANCISCO 49ERS,South Carolina,ACC,10
82,51,Malachi Corley,Western Kentucky,WR,2023-12-04,,,Kentucky,FBS - CUSA,10
83,83,Edgerrin Cooper,Texas A&M,LB,2023-12-04,41,TAMPA BAY BUCCANEERS,Texas,SEC,10
84,57,Jonah Elliss,Utah,EDGE,2023-12-04,,,Utah,Pac 12,10
85,10,Tommy Eichenberg,Ohio State,LB,2023-12-04,,,Ohio,Big Ten,10
86,46,Rod Moore,Michigan,S,2023-12-04,,,Michigan,Big Ten,10
87,56,Jonathon Brooks,Texas,RB,2023-12-04,,,Texas,Big 12,10
88,29,Braelon Allen,Wisconsin,RB,2023-12-04,,,Wisconsin,Big Ten,10
89,64,Mekhi Wingo,LSU,DL,2023-12-04,,,Louisiana,SEC,10
90,69,Cole Bishop,Utah,S,2023-12-04,,,Utah,Pac 12,10
91,81,Mar'Keise Irving,Oregon,RB,2023-12-04,,,Oregon,Pac 12,10
92,55,Will Shipley,Clemson,RB,2023-12-04,,,South Carolina,ACC,10
93,82,Roman Wilson,Michigan,WR,2023-12-04,,,Michigan,Big Ten,10
94,30,Donovan Jackson,Ohio State,IOL,2023-12-04,,,Ohio,Big Ten,10
95,67,Max Melton,Rutgers,CB,2023-12-04,,,New Jersey,Big Ten,10
96,75,Cedric Gray,North Carolina,LB,2023-12-04,,,North Carolina,ACC,10
