Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Caleb Williams,USC,QB,2023-06-13,First Round,,California,Pac 12,35
2,1,Marvin Harrison Jr.,Ohio State,WR,2023-06-13,1,ARIZONA CARDINALS,Ohio,Big Ten,35
3,1,Drake Maye,North Carolina,QB,2023-06-13,3,TAMPA BAY BUCCANEERS,North Carolina,ACC,35
4,3,Brock Bowers,Georgia,TE,2023-06-13,5,INDIANAPOLIS COLTS,Georgia,SEC,35
5,2,Kool-Aid McKinstry,Alabama,CB,2023-06-13,First Round,,Alabama,SEC,35
6,3,Jared Verse,Florida State,EDGE,2023-06-13,First Round,,Florida,ACC,35
7,4,Olumuyiwa Fashanu,Penn State,OT,2023-06-13,First Round,,Pennsylvania,Big Ten,35
8,6,Dallas Turner,Alabama,EDGE,2023-06-13,10,CHICAGO BEARS,Alabama,SEC,35
9,6,Joe Alt,Notre Dame,OT,2023-06-13,First Round,,Indiana,FBS - Independent,35
10,8,J.T. Tuimoloau,Ohio State,EDGE,2023-06-13,12,CHICAGO BEARS,Ohio,Big Ten,35
11,8,Emeka Egbuka,Ohio State,WR,2023-06-13,First Round,,Ohio,Big Ten,30
12,11,Maason Smith,LSU,DL,2023-06-13,First Round,,Louisiana,SEC,30
13,12,J.C. Latham,Alabama,OT,2023-06-13,9,TENNESSEE TITANS,Alabama,SEC,30
14,4,Xavier Worthy,Texas,WR,2023-06-13,17,HOUSTON TEXANS,Texas,Big 12,30
15,7,Quinn Ewers,Texas,QB,2023-06-13,First Round,,Texas,Big 12,30
16,15,Jer'Zhan Newton,Illinois,DL,2023-06-13,First Round,,Illinois,Big Ten,30
17,8,Michael Hall Jr.,Ohio State,DL,2023-06-13,First Round,,Ohio,Big Ten,30
18,10,Denzel Burke,Ohio State,CB,2023-06-13,27,DALLAS COWBOYS,Ohio,Big Ten,30
19,7,Michael Penix Jr.,Washington,QB,2023-06-13,First Round,,Washington,Pac 12,30
20,14,Bralen Trice,Washington,EDGE,2023-06-13,19,NEW ORLEANS SAINTS,Washington,Pac 12,30
21,12,Jeremiah Trotter Jr.,Clemson,LB,2023-06-13,First Round,,South Carolina,ACC,30
22,22,Kalen King,Penn State,CB,2023-06-13,First Round,,Pennsylvania,Big Ten,30
23,16,Rome Odunze,Washington,WR,2023-06-13,20,NEW YORK GIANTS,Washington,Pac 12,30
24,18,Kingsley Suamataia,BYU,OT,2023-06-13,First Round,,Utah,FBS - Independent,30
25,25,Cooper Beebe,Kansas State,OT,2023-06-13,22,MIAMI DOLPHINS,Kansas,Big 12,30
26,19,Javon Bullard,Georgia,S,2023-06-13,First Round,,Georgia,SEC,25
27,27,Cooper DeJean,Iowa,S,2023-06-13,28,BUFFALO BILLS,Iowa,Big Ten,25
28,26,Calen Bullock,USC,S,2023-06-13,32,KANSAS CITY CHIEFS,California,Pac 12,25
29,29,Laiatu Latu,UCLA,LB,2023-06-13,First Round,,California,Pac 12,25
30,18,Jack Sawyer,Ohio State,EDGE,2023-06-13,First Round,,Ohio,Big Ten,25
31,30,Demeioun Robinson,Penn State,EDGE,2023-06-13,First Round,,Pennsylvania,Big Ten,25
32,2,Leonard Taylor,Miami (FL),DL,2023-06-13,25,SEATTLE SEAHAWKS,Florida,ACC,25
33,10,TreVeyon Henderson,Ohio State,RB,2023-06-13,First Round,,Ohio,Big Ten,25
34,11,Andrew Mukuba,Clemson,S,2023-06-13,First Round,,South Carolina,ACC,25
35,11,Ja'Tavion Sanders,Texas,TE,2023-06-13,First Round,,Texas,Big 12,25
36,2,Raheim Sanders,Arkansas,RB,2023-06-13,59,DALLAS COWBOYS,Arkansas,SEC,20
37,31,Troy Franklin,Oregon,WR,2023-06-13,First Round,,Oregon,Pac 12,20
38,38,Kamren Kinchens,Miami (FL),S,2023-06-13,First Round,,Florida,ACC,20
39,38,Malik Nabers,LSU,WR,2023-06-13,First Round,,Louisiana,SEC,20
40,23,Kamari Lassiter,Georgia,CB,2023-06-13,First Round,,Georgia,SEC,20
41,37,Donovan Jackson,Ohio State,IOL,2023-06-13,First Round,,Ohio,Big Ten,20
42,36,Johnny Wilson,Florida State,WR,2023-06-13,14,NEW ENGLAND PATRIOTS,Florida,ACC,20
43,3,Zion Nelson,Miami (FL),OT,2023-06-13,First Round,,Florida,ACC,20
44,42,Ruke Orhorhoro,Clemson,DL,2023-06-13,52,NEW YORK GIANTS,South Carolina,ACC,20
45,33,Sedrick Van Pran,Georgia,IOL,2023-06-13,39,ATLANTA FALCONS,Georgia,SEC,20
46,7,Bo Nix,Oregon,QB,2023-06-13,29,SAN FRANCISCO 49ERS,Oregon,Pac 12,20
47,9,Blake Corum,Michigan,RB,2023-06-13,First Round,,Michigan,Big Ten,20
48,31,Braelon Allen,Wisconsin,RB,2023-06-13,First Round,,Wisconsin,Big Ten,20
49,33,Barrett Carter,Clemson,LB,2023-06-13,First Round,,South Carolina,ACC,20
50,19,Tyler Davis,Clemson,DL,2023-06-13,23,JACKSONVILLE JAGUARS,South Carolina,ACC,20
51,28,Connor Colby,Iowa,IOL,2023-06-13,First Round,,Iowa,Big Ten,20
52,39,Tyleik Williams,Ohio State,DL,2023-06-13,First Round,,Ohio,Big Ten,20
53,45,Cole Bishop,Utah,S,2023-06-13,First Round,,Utah,Pac 12,20
54,49,Amarius Mims,Georgia,OT,2023-06-13,First Round,,Georgia,SEC,20
55,53,Jason Marshall Jr.,Florida,CB,2023-06-13,50,LOS ANGELES CHARGERS,Florida,SEC,20
56,20,Zion Tupuola-Fetui,Washington,EDGE,2023-06-13,First Round,,Washington,Pac 12,20
57,55,Graham Barton,Duke,OT,2023-06-13,First Round,,North Carolina,ACC,20
58,43,Bryce Foster,Texas A&M,IOL,2023-06-13,First Round,,Texas,SEC,20
59,58,Will Shipley,Clemson,RB,2023-06-13,30,CINCINNATI BENGALS,South Carolina,ACC,20
60,52,Blake Fisher,Notre Dame,OT,2023-06-13,First Round,,Indiana,FBS - Independent,15
61,26,Javion Cohen,Miami (FL),IOL,2023-06-13,55,JACKSONVILLE JAGUARS,Florida,ACC,15
62,21,Tommy Eichenberg,Ohio State,LB,2023-06-13,First Round,,Ohio,Big Ten,15
63,24,James Williams,Miami (FL),S,2023-06-13,First Round,,Florida,ACC,15
64,28,Nazir Stackhouse,Georgia,DL,2023-06-13,First Round,,Georgia,SEC,15
65,50,J.J. McCarthy,Michigan,QB,2023-06-13,,,Michigan,Big Ten,15
66,46,Jordan Morgan,Arizona,OT,2023-06-13,,,Arizona,Pac 12,15
67,51,Malachi Moore,Alabama,S,2023-06-13,,,Alabama,SEC,15
68,66,Max Melton,Rutgers,CB,2023-06-13,,,New Jersey,Big Ten,15
69,69,Terrion Arnold,Alabama,CB,2023-06-13,31,PHILADELPHIA EAGLES,Alabama,SEC,15
70,36,Shedeur Sanders,Colorado,QB,2023-06-13,,,Colorado,Pac 12,15
71,62,Kris Abrams-Draine,Missouri,CB,2023-06-13,,,Missouri,SEC,10
72,72,T'Vondre Sweat,Texas,DL,2023-06-13,,,Texas,Big 12,10
73,67,Donovan Edwards,Michigan,RB,2023-06-13,49,CLEVELAND BROWNS,Michigan,Big Ten,10
74,74,Jack Nelson,Wisconsin,OT,2023-06-13,,,Wisconsin,Big Ten,10
75,37,Brandon Dorlus,Oregon,DL,2023-06-13,,,Oregon,Pac 12,10
76,70,Tony Grimes,Texas A&M,CB,2023-06-13,44,CHICAGO BEARS,Texas,SEC,10
77,64,D.J. James,Auburn,CB,2023-06-13,,,Alabama,SEC,10
78,57,Nehemiah Pritchett,Auburn,CB,2023-06-13,,,Alabama,SEC,10
79,64,Christian Mahogany,Boston College,IOL,2023-06-13,,,Massachusetts,ACC,10
80,80,Chico Bennett Jr.,Virginia,LB,2023-06-13,,,Virginia,ACC,10
81,61,Jordan Travis,Florida State,QB,2023-06-13,,,Florida,ACC,10
82,46,Nate Wiggins,Clemson,CB,2023-06-13,,,South Carolina,ACC,10
83,58,Cade Stover,Ohio State,TE,2023-06-13,,,Ohio,Big Ten,10
84,41,Oronde Gadsden II,Syracuse,TE,2023-06-13,,,New York,ACC,10
85,81,Spencer Rattler,South Carolina,QB,2023-06-13,,,South Carolina,SEC,10
86,76,Trey Benson,Florida State,RB,2023-06-13,,,Florida,ACC,10
87,52,K.J. Jefferson,Arkansas,QB,2023-06-13,,,Arkansas,SEC,10
88,53,Ja'Corey Brooks,Alabama,WR,2023-06-13,,,Alabama,SEC,10
89,52,Cedric Gray,North Carolina,LB,2023-06-13,,,North Carolina,ACC,10
90,86,Antwane Wells Jr.,South Carolina,WR,2023-06-13,,,South Carolina,SEC,10
91,56,Jaheim Bell,Florida State,TE,2023-06-13,63,PHILADELPHIA EAGLES,Florida,ACC,10
92,59,Jacob Cowing,Arizona,WR,2023-06-13,,,Arizona,Pac 12,10
93,86,Brevyn Spann-Ford,Minnesota,TE,2023-06-13,,,Minnesota,Big Ten,10
94,2,Deshawn Pace,Cincinnati,LB,2023-06-13,,,Ohio,FBS - AAC,10
95,69,Smael Mondon Jr.,Georgia,LB,2023-06-13,,,Georgia,SEC,10
96,88,Keon Coleman,Michigan State,WR,2023-06-13,60,BUFFALO BILLS,Michigan,Big Ten,10
97,79,Jalen Catalon,Texas,S,2023-06-13,,,Texas,Big 12,10
98,75,Xavier Truss,Georgia,IOL,2023-06-13,,,Georgia,SEC,10
99,35,Tyler Nubin,Minnesota,S,2023-06-13,,,Minnesota,Big Ten,10
100,97,Jalen McMillan,Washington,WR,2023-06-13,,,Washington,Pac 12,10
101,66,Princely Umanmielen,Florida,DL,2023-06-13,,,Florida,SEC,8
102,68,Lathan Ransom,Ohio State,S,2023-06-13,,,Ohio,Big Ten,8
103,55,Korey Foreman,USC,DL,2023-06-13,,,California,Pac 12,8
104,74,Jonah Monheim,USC,OT,2023-06-13,,,California,Pac 12,8
105,103,Tate Ratledge,Georgia,IOL,2023-06-13,,,Georgia,SEC,8
106,79,Michael Trigg,Ole Miss,TE,2023-06-13,,,Mississippi,SEC,8
107,54,Tyler Van Dyke,Miami (FL),QB,2023-06-13,,,Florida,ACC,8
108,59,Javon Foster,Missouri,OT,2023-06-13,,,Missouri,SEC,8
109,106,Fabien Lovett,Florida State,DL,2023-06-13,33,ARIZONA CARDINALS,Florida,ACC,8
110,83,Dorian Singer,USC,WR,2023-06-13,,,California,Pac 12,8
111,61,Cameron Ward,Washington State,QB,2023-06-13,,,Washington,Pac 12,8
112,105,Mar'Keise Irving,Oregon,RB,2023-06-13,,,Oregon,Pac 12,8
113,76,Michael Pratt,Tulane,QB,2023-06-13,,,Louisiana,FBS - AAC,8
114,58,Tory Taylor,Iowa,P,2023-06-13,,,Iowa,Big Ten,8
115,49,Zak Zinter,Michigan,OT,2023-06-13,,,Michigan,Big Ten,8
116,114,Jeff Sims,Nebraska,QB,2023-06-13,,,Nebraska,Big Ten,8
117,117,Quinyon Mitchell,Toledo,CB,2023-06-13,,,Ohio,FBS - MAC,8
118,115,Mekhi Wingo,LSU,DL,2023-06-13,34,HOUSTON TEXANS,Louisiana,SEC,8
119,76,Collin Oliver,Oklahoma State,EDGE,2023-06-13,,,Oklahoma,Big 12,8
120,78,Danny Stutsman,Oklahoma,LB,2023-06-13,,,Oklahoma,Big 12,8
121,57,Cam Hart,Notre Dame,CB,2023-06-13,,,Indiana,FBS - Independent,7
122,95,Jestin Jacobs,Oregon,LB,2023-06-13,,,Oregon,Pac 12,7
123,70,Ladarius Henderson,Michigan,IOL,2023-06-13,,,Michigan,Big Ten,7
124,108,Josh Newton,TCU,CB,2023-06-13,,,Texas,Big 12,7
125,91,Junior Colson,Michigan,LB,2023-06-13,,,Michigan,Big Ten,7
126,92,Reuben Fatheree II,Texas A&M,OT,2023-06-13,,,Texas,SEC,7
127,94,Justin Flowe,Arizona,LB,2023-06-13,,,Arizona,Pac 12,7
128,69,Omar Speights,LSU,LB,2023-06-13,,,Louisiana,SEC,7
129,106,Rod Moore,Michigan,S,2023-06-13,,,Michigan,Big Ten,7
130,107,Josh Proctor,Ohio State,S,2023-06-13,,,Ohio,Big Ten,7
131,84,Beaux Collins,Clemson,WR,2023-06-13,,,South Carolina,ACC,7
132,125,K.T. Leveston,Kansas State,OT,2023-06-13,,,Kansas,Big 12,7
133,97,Jaylan Ford,Texas,LB,2023-06-13,,,Texas,Big 12,7
134,44,Layden Robinson,Texas A&M,IOL,2023-06-13,,,Texas,SEC,7
135,93,Darian Chestnut,Syracuse,CB,2023-06-13,,,New York,ACC,7
136,98,Clark Barrington,Baylor,IOL,2023-06-13,,,Texas,Big 12,7
137,72,Miyan Williams,Ohio State,RB,2023-06-13,,,Ohio,Big Ten,7
138,39,Joe Milton,Tennessee,QB,2023-06-13,,,Tennessee,SEC,7
139,87,C.J. Dippre,Alabama,TE,2023-06-13,,,Alabama,SEC,7
140,121,Kris Jenkins,Michigan,DL,2023-06-13,,,Michigan,Big Ten,7
141,2,Demani Richardson,Texas A&M,S,2023-06-13,,,Texas,SEC,7
142,117,Beaux Limmer,Arkansas,IOL,2023-06-13,,,Arkansas,SEC,7
143,32,Zakhari Franklin,UTSA,WR,2023-06-13,,,Texas,FBS - CUSA,7
144,107,Dominic Lovett,Georgia,WR,2023-06-13,,,Georgia,SEC,7
145,137,Isaiah Adams,Illinois,IOL,2023-06-13,,,Illinois,Big Ten,7
146,121,Erick All,Iowa,TE,2023-06-13,,,Iowa,Big Ten,7
147,43,Akeem Dent,Florida State,S,2023-06-13,,,Florida,ACC,7
148,113,Eyabi Okie,Michigan,EDGE,2023-06-13,,,Michigan,Big Ten,7
149,115,Adisa Isaac,Penn State,EDGE,2023-06-13,,,Pennsylvania,Big Ten,7
150,109,Troy Fautanu,Washington,OT,2023-06-13,,,Washington,Pac 12,7
151,124,Eric Gentry,USC,LB,2023-06-13,,,California,Pac 12,6
152,124,Keith Randolph Jr.,Illinois,DL,2023-06-13,,,Illinois,Big Ten,6
153,120,Jacoby Windmon,Michigan State,LB,2023-06-13,,,Michigan,Big Ten,6
154,67,Dontay Corleone,Cincinnati,DL,2023-06-13,,,Ohio,FBS - AAC,6
155,65,Christian Haynes,UConn,IOL,2023-06-13,,,Connecticut,FBS - AAC,6
156,50,Patrick Paul,Houston,OT,2023-06-13,,,Texas,FBS - AAC,6
157,38,Jalon Daniels,Kansas,QB,2023-06-13,,,Kansas,Big 12,6
158,71,De'Corian Clark,UTSA,WR,2023-06-13,,,Texas,FBS - CUSA,6
159,95,Braden Fiske,Florida State,DL,2023-06-13,,,Florida,ACC,6
160,51,Adonai Mitchell,Texas,WR,2023-06-13,,,Texas,Big 12,6
161,94,Arik Gilbert,Nebraska,TE,2023-06-13,,,Nebraska,Big Ten,6
162,93,Aydan White,NC State,CB,2023-06-13,,,North Carolina,ACC,6
163,130,Tyreek Chappell,Texas A&M,CB,2023-06-13,,,Texas,SEC,6
164,82,Barryn Sorrell,Texas,EDGE,2023-06-13,,,Texas,Big 12,6
165,165,Trey Sanders,TCU,RB,2023-06-13,,,Texas,Big 12,6
166,145,Jamon Dumas-Johnson,Georgia,LB,2023-06-13,,,Georgia,SEC,6
167,54,Mario Williams,USC,WR,2023-06-13,,,California,Pac 12,6
168,91,Ty Hamilton,Ohio State,DL,2023-06-13,64,KANSAS CITY CHIEFS,Ohio,Big Ten,6
169,161,Brandon Coleman,TCU,IOL,2023-06-13,,,Texas,Big 12,6
170,86,Jayden Daniels,LSU,QB,2023-06-13,,,Louisiana,SEC,6
171,137,Devontez Walker,North Carolina,WR,2023-06-13,,,North Carolina,ACC,6
172,88,Tyler Baron,Tennessee,DL,2023-06-13,,,Tennessee,SEC,6
173,116,Carson Steele,UCLA,RB,2023-06-13,,,California,Pac 12,6
174,144,Josaiah Stewart,Michigan,EDGE,2023-06-13,,,Michigan,Big Ten,6
175,142,Jason Henderson,Old Dominion,LB,2023-06-13,,,Virginia,FBS - CUSA,6
176,86,Robert Scott Jr.,Florida State,OT,2023-06-13,,,Florida,ACC,6
177,145,Zach Frazier,West Virginia,IOL,2023-06-13,,,West Virginia,Big 12,6
178,97,D.J. Uiagalelei,Oregon State,QB,2023-06-13,,,Oregon,Pac 12,6
179,179,Julian Pearl,Illinois,OT,2023-06-13,,,Illinois,Big Ten,6
180,172,Mike Sainristil,Michigan,CB,2023-06-13,,,Michigan,Big Ten,6
181,181,Fotis Kokosioulis,Fordham,WR,2023-06-13,,,New York,FCS,5
182,182,J.Michael Sturdivant,UCLA,WR,2023-06-13,,,California,Pac 12,5
183,101,T.J. Tampa,Iowa State,CB,2023-06-13,,,Iowa,Big 12,5
184,73,Riley Leonard,Duke,QB,2023-06-13,,,North Carolina,ACC,5
185,162,Justin Dedich,USC,IOL,2023-06-13,,,California,Pac 12,5
186,137,Jarquez Hunter,Auburn,RB,2023-06-13,,,Alabama,SEC,5
187,105,McKade Mettauer,Oklahoma,IOL,2023-06-13,,,Oklahoma,Big 12,5
188,107,Saivion Jones,LSU,EDGE,2023-06-13,,,Louisiana,SEC,5
189,111,Cedric Johnson,Ole Miss,EDGE,2023-06-13,,,Mississippi,SEC,5
190,156,Gottlieb Ayedze,Maryland,OT,2023-06-13,,,Maryland,Big Ten,5
191,157,Alfred Collins,Texas,EDGE,2023-06-13,,,Texas,Big 12,5
192,159,Roman Wilson,Michigan,WR,2023-06-13,,,Michigan,Big Ten,5
193,122,McCallan Castles,Tennessee,TE,2023-06-13,,,Tennessee,SEC,5
194,92,Billy Bowman,Oklahoma,CB,2023-06-13,,,Oklahoma,Big 12,5
195,111,Dwight McGlothern,Arkansas,CB,2023-06-13,,,Arkansas,SEC,5
196,112,Keaton Bills,Utah,IOL,2023-06-13,,,Utah,Pac 12,5
197,187,Elijhah Badger,Arizona State,WR,2023-06-13,,,Arizona,Pac 12,5
198,114,Matthew Jones,Ohio State,IOL,2023-06-13,,,Ohio,Big Ten,5
199,90,Avante Dickerson,Oregon,CB,2023-06-13,,,Oregon,Pac 12,5
200,118,Devin Leary,Kentucky,QB,2023-06-13,,,Kentucky,SEC,5
201,181,Bryson Nesbit,North Carolina,TE,2023-06-13,,,North Carolina,ACC,5
202,119,Cameron Rising,Utah,QB,2023-06-13,,,Utah,Pac 12,5
203,170,Justin Walley,Minnesota,CB,2023-06-13,,,Minnesota,Big Ten,5
204,194,Jalin Conyers,Arizona State,TE,2023-06-13,,,Arizona,Pac 12,5
205,195,Ajani Cornelius,Oregon,IOL,2023-06-13,,,Oregon,Pac 12,5
206,94,Ceyair Wright,USC,CB,2023-06-13,,,California,Pac 12,5
207,173,Devin Neal,Kansas,RB,2023-06-13,,,Kansas,Big 12,5
208,120,Joshua Gray,Oregon State,OT,2023-06-13,,,Oregon,Pac 12,5
209,36,Gabe Hall,Baylor,DL,2023-06-13,,,Texas,Big 12,5
210,176,Frank Gore Jr.,Southern Miss,RB,2023-06-13,,,Mississippi,FBS - CUSA,5
211,85,Sheridan Jones,Clemson,CB,2023-06-13,,,South Carolina,ACC,5
212,62,Sage Ryan,LSU,S,2023-06-13,,,Louisiana,SEC,5
213,179,Jackson Mitchell,UConn,LB,2023-06-13,,,Connecticut,FBS - AAC,5
214,180,Roman Hemby,Maryland,RB,2023-06-13,,,Maryland,Big Ten,5
215,128,Lorenzo Styles Jr.,Notre Dame,WR,2023-06-13,,,Indiana,FBS - Independent,5
216,179,Kaden Prather,Maryland,WR,2023-06-13,,,Maryland,Big Ten,5
217,128,Micah Mazzccua,Florida,IOL,2023-06-13,,,Florida,SEC,5
218,129,Andrew Raym,Oklahoma,IOL,2023-06-13,,,Oklahoma,Big 12,5
219,47,Storm Duck,Penn State,CB,2023-06-13,,,Pennsylvania,Big Ten,5
220,131,Jermaine Burton,Alabama,WR,2023-06-13,,,Alabama,SEC,5
221,132,Kenny Logan Jr.,Kansas,S,2023-06-13,,,Kansas,Big 12,5
222,167,Alton McCaskill IV,Houston,RB,2023-06-13,,,Texas,FBS - AAC,5
223,180,Jack Kiser,Notre Dame,LB,2023-06-13,,,Indiana,FBS - Independent,5
224,135,Cornelius Johnson,Michigan,WR,2023-06-13,,,Michigan,Big Ten,5
225,191,Audric Estime,Notre Dame,RB,2023-06-13,,,Indiana,FBS - Independent,5
